7,2.78E-55,-2.47E-86,-3.29E-54,-2.60E-22,-2.01E-73,-1.04E-74,1.80E-29
7.05,2.56E-54,-3.96E-86,3.59E-55,-5.58E-23,7.68E-73,-2.40E-74,2.89E-30
7.1,4.27E-54,-2.72E-86,6.97E-54,9.64E-24,1.91E-72,-2.64E-74,-3.50E-29
7.15,3.14E-54,2.89E-86,1.23E-53,1.81E-22,2.15E-72,-3.50E-75,-4.28E-29
7.2,-2.30E-54,1.14E-85,9.75E-54,1.04E-21,2.64E-73,4.63E-74,2.79E-29
7.25,-1.03E-53,1.66E-85,-5.36E-54,1.96E-21,-3.90E-72,9.80E-74,1.18E-28
7.3,-1.49E-53,9.06E-86,-2.86E-53,6.66E-22,-8.13E-72,9.95E-74,6.61E-29
7.35,-8.27E-54,-1.66E-85,-4.30E-53,-3.70E-21,-7.80E-72,-1.57E-75,-1.73E-28
7.4,1.29E-53,-5.15E-85,-2.57E-53,-6.97E-21,1.45E-72,-2.02E-73,-3.15E-28
7.45,3.99E-53,-6.72E-85,3.38E-53,-2.88E-21,1.87E-71,-3.93E-73,2.13E-29
7.5,4.99E-53,-2.57E-85,1.11E-52,7.55E-21,3.33E-71,-3.64E-73,6.57E-28
7.55,1.73E-53,8.83E-85,1.43E-52,1.31E-20,2.64E-71,7.41E-74,6.41E-28
7.6,-6.23E-53,2.27E-84,5.39E-53,5.10E-21,-1.68E-71,8.70E-73,-6.43E-28
7.65,-1.49E-52,2.63E-84,-1.69E-52,-7.79E-21,-8.60E-71,1.55E-72,-1.94E-27
7.7,-1.58E-52,4.78E-85,-4.15E-52,-8.92E-21,-1.32E-70,1.28E-72,-7.40E-28
7.75,-1.36E-53,-4.46E-84,-4.47E-52,-7.00E-22,-7.94E-71,-5.77E-73,3.03E-27
7.8,2.73E-52,-9.71E-84,-4.56E-53,-6.25E-21,1.14E-70,-3.66E-72,4.57E-27
7.85,5.31E-52,-9.81E-84,7.56E-52,-2.74E-20,3.78E-70,-5.97E-72,-1.15E-27
7.9,4.70E-52,7.67E-85,1.48E-51,-1.99E-20,4.94E-70,-4.32E-72,-1.00E-26
7.95,-1.28E-52,2.16E-83,1.30E-51,4.70E-20,1.88E-70,3.42E-72,-8.09E-27
8,-1.12E-51,4.04E-83,-3.68E-52,1.07E-19,-6.25E-70,1.51E-71,1.07E-26
8.05,-1.82E-51,3.45E-83,-3.11E-51,4.39E-20,-1.57E-69,2.25E-71,2.64E-26
8.1,-1.27E-51,-1.53E-83,-5.01E-51,-1.24E-19,-1.77E-69,1.37E-71,6.74E-27
8.15,1.07E-51,-9.99E-83,-3.40E-51,-1.84E-19,-2.71E-70,-1.78E-71,-4.26E-26
8.2,4.33E-51,-1.62E-82,3.09E-51,1.40E-20,3.06E-69,-6.12E-71,-5.61E-26
8.25,5.97E-51,-1.12E-82,1.20E-50,2.50E-19,6.52E-69,-8.28E-71,2.18E-26
8.3,2.91E-51,1.14E-82,1.62E-50,1.30E-19,6.37E-69,-3.94E-71,1.26E-25
8.35,-5.76E-51,4.46E-82,7.32E-51,-3.06E-19,-1.34E-69,8.61E-71,8.78E-26
8.4,-1.60E-50,6.29E-82,-1.66E-50,-4.21E-19,-1.59E-68,2.42E-70,-1.41E-25
8.45,-1.85E-50,3.12E-82,-4.39E-50,1.80E-19,-2.66E-68,2.96E-70,-3.02E-25
8.5,-4.36E-51,-6.70E-82,-4.91E-50,8.21E-19,-1.59E-68,9.59E-71,-5.14E-26
8.55,2.63E-50,-1.92E-81,-8.15E-51,4.28E-19,2.31E-68,-3.93E-70,4.91E-25
8.6,5.61E-50,-2.33E-81,7.54E-50,-7.26E-19,6.57E-68,-9.38E-70,5.87E-25
8.65,5.38E-50,-6.19E-82,1.51E-49,-8.90E-19,6.62E-68,-1.03E-69,-2.82E-25
8.7,-5.45E-51,3.50E-81,1.36E-49,6.07E-19,1.30E-68,-1.43E-70,-1.32E-24
8.75,-1.09E-49,7.93E-81,-3.01E-50,1.43E-18,-4.64E-68,1.72E-69,-8.28E-25
8.8,-1.88E-49,8.17E-81,-3.03E-49,-9.89E-19,-1.04E-67,3.55E-69,1.48E-24
8.85,-1.42E-49,-2.75E-82,-4.95E-49,-4.40E-18,-2.85E-67,3.43E-69,2.93E-24
8.9,8.79E-50,-1.69E-80,-3.46E-49,-2.54E-18,-5.65E-67,-3.23E-70,3.45E-25
8.95,4.18E-49,-3.16E-80,2.79E-49,6.00E-18,-1.86E-67,-7.23E-69,-4.70E-24
9,5.97E-49,-2.65E-80,1.15E-48,1.18E-17,1.84E-66,-1.31E-68,-5.26E-24
9.05,3.16E-49,1.24E-80,1.58E-48,3.92E-18,4.04E-66,-1.09E-68,2.80E-24
9.1,-5.16E-49,7.65E-80,7.19E-49,-1.29E-17,8.27E-67,4.47E-69,1.17E-23
9.15,-1.51E-48,1.20E-79,-1.64E-48,-1.85E-17,-1.05E-65,2.94E-68,6.81E-24
